no.,track_id,song_name,singer_list,album_name,audio_url
2459,18210641,I Don't Have Time To Be In Love,Priscilla Ahn,When You Grow Up,http://m8.music.126.net/20230108155202/e11812ff5b4ca9455c709c2c06daa89e/ymusic/86e2/7f3e/80de/db4f16553f9031c43d5097d8d234424a.mp3
2460,542871221,This Is It,Scotty McCreery,Seasons Change,http://m801.music.126.net/20230108155202/8ea66da51ca3d0df29ef28c0d1c09e7a/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14261616573/4db3/5e20/228b/b12be3cba1f0cd8f00adcba98b33f5d3.flac
2461,1924692397,"Elliot's Song (From ""Euphoria"" An HBO Original Series)","Dominic Fike,Zendaya","Elliot's Song (From ""Euphoria"" An HBO Original Series)",http://m801.music.126.net/20230108155202/6a99691d87c87f0d7098cb27a53a59b1/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/22259904359/510d/2a9c/03d2/50f7077b7d0d967dfcf402bc313d518d.flac
2462,28260441,Eyes Shut,Years & Years,Real,http://m8.music.126.net/20230108155202/724815d746da86d3add7cf2c695a1866/ymusic/a414/dd86/9059/f4ce9ece2c2699eab0a3fe153f9a2a5a.mp3
2463,561884351,Ardas Bhaee (Blessings),"GuruGanesha,Snatam Kaur",Mantras for Divine Grace,http://m8.music.126.net/20230108155202/bc4d5d019e55bb67b0d93d2aff41d793/ymusic/0f53/520f/0e08/89ebfe98acee71014ad89bafffe9d919.flac
2464,5023344,A Sense of Wonder,Dan Gibson,In the Midst of Angels,http://m8.music.126.net/20230108155202/ad4f26a07bda39b7bcb6a5b396e10ed7/ymusic/9a95/4301/9b42/79455a116a1969bc30192b879734ec2b.mp3
2465,21970923,You And Me (Edit),The Cranberries,Stars: The Best Of The Cranberries 1992-2002,http://m8.music.126.net/20230108155202/e8aff3623aec36af73feca572486b682/ymusic/31cb/04d1/4e4f/6408c4c9aa6b0985a0fd9e502db4c86f.mp3
2466,28111223,Love Is Everything,Ariana Grande,Christmas Kisses,http://m8.music.126.net/20230108155202/ebb3fa517cd3f4ee46f1d44d4489bb65/ymusic/2ac2/860e/a1df/6aea97773221597eb1e0437df194010f.mp3
2467,30070142,Our Own Heaven,Masetti,Dreamer,http://m801.music.126.net/20230108155202/2c3428c0fd52089494d4ab004475d5df/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/5834084453/3acd/adfa/25ce/2541cb7df616e2c116171f8cff5097b1.flac
2468,1938018229,Best Lover,"88rising,BIBI",Head In The Clouds Forever,http://m801.music.126.net/20230108155202/f4c644b03667505344589dd154136217/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/13939779881/5a49/2235/a442/cebad0865d0f2526cd0294d505e4eb6a.flac
2469,1479681860,River,Enya,Clouds,http://m801.music.126.net/20230108155202/23ecbfea2ab64dce2261d58fe0758b2d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17210749497/d41b/13ce/cc9e/d611e9c81cbdafe5fc38f4ac47f9b446.flac
2470,1298038069,Shape of You,Ed Sheeran,Summer Vibes,http://m801.music.126.net/20230108155202/43b0b6280ef36a5424d96e33a2bda7d4/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17319826483/4012/52f8/fc67/4f27493431c79d04ba8324ee4dcf23d4.flac
2471,2002458,If I Have To Go,Tom Waits,Orphans,http://m8.music.126.net/20230108155202/caf91708eec6d8f48dc27eaa8d3c60d5/ymusic/54f6/92c1/b70d/18f951e34db509d1021204994110ef0f.mp3
2472,2706490,Eleanor,Hank Jones,West of 5th,http://m8.music.126.net/20230108155202/7b3e582af4d12739d0eea2c89f9cd25e/ymusic/f7ec/6141/d9b8/3755f4a19e62160b57c0cdec0c1302a3.flac
2473,1433934516,Future Nostalgia,Dua Lipa,Future Nostalgia,http://m8.music.126.net/20230108155202/f8d0cb240e0e0d5139ab657ec934ac75/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14056147115/28cc/e006/4ab5/7164b711e3aefcc5a927e1702060f76d.flac
2474,21651845,I Love You Like The Little Bird,Starflyer 59,Ghosts Of The Past,http://m8.music.126.net/20230108155202/579db0fbbd5632a416155f30024fbb17/ymusic/8ae2/b1d5/34fc/919d3c5c1296e0541fa22599d0ad9bcf.flac
2475,537407969,Number,Alexander Oscar,Number,http://m801.music.126.net/20230108155202/b3b97d1fde6356594617dde6d44d23c6/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8976719975/2773/24b3/008b/602cd49d1bc5c664ab3abfa327f02122.mp3
2476,17618334,Let Me Blow Ya Mind,"Eve,Gwen Stefani",Let Me Blow Ya Mind,http://m8.music.126.net/20230108155202/f7f2afe1004b7f2644e6560e222ecadb/ymusic/e5fc/d3b6/34a0/e6a5e6d06a32dd049b537ed609ed0899.flac
2477,1958087303,At Least We Tried,Giveon,Give Or Take,http://m801.music.126.net/20230108155202/dff0168f79b230932b7ee94ffd37031b/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15161194804/c9b2/95c2/88b4/bf60e38d9c8c831d2a0f5baf2f7283fc.mp3
2478,1878235145,My Cherie Amour,Jon Davis,Changes over Time,http://m801.music.126.net/20230108155202/1d71720716ad8b041f64dce2222f2e71/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14158344683/de06/d01a/f5ba/210f390dc49653a399ec3e281847e43c.flac
2479,1409093517,Lights Up,Harry Styles,Fine Line,http://m801.music.126.net/20230108155202/37ea4ec793bfc982e2ff02f80730cef4/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14333410620/ed38/1660/ecfa/b5beeabbce71d83a37c74e6a0f2c3eb4.mp3
2480,21733590,Still Loving You,Scorpions,Comeblack,http://m801.music.126.net/20230108155202/6ea8746fb107f8d5d130a0afe2482645/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8867272514/611c/3a81/17e9/c19957661e40a3f476abd8b120fe0447.mp3
2481,40915126,Better Place,Rachel Platten,Wildfire,http://m8.music.126.net/20230108155202/2366af42f62e02e0a727770d0a615956/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3065138400/464a/9ca9/dfac/a4ba0f120e38cd6d0ee185cb8f5c3989.flac
2482,28493991,You Can Trust In Me,Hotel Saint George,This Is My Life,http://m8.music.126.net/20230108155202/f40c37e4e836928b4b3fb6e5d5fd6c26/ymusic/a69c/6d73/b819/f7e40c516d1733fa5f06e5e0db843233.flac
2483,4281057,The Land,Shine Dion,Wyn,http://m801.music.126.net/20230108155202/29ffc8bb001e6576ab84afd53cdcfa7d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/12349161027/5c82/5f80/43cc/a2d1bd710f204c726a8556f9f486dd42.mp3
2484,17706537,Silhouette,Owl City,The Midsummer Station,http://m8.music.126.net/20230108155202/35a52591801e08ef1ec0f8ef6341c399/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3052050336/6382/11bc/9fbe/74ae08d9a1f2ea71cb8d6fcab87fbe23.flac
2485,465973481,It Isn't Like You,Frances,Things I've Never Said (Deluxe),http://m8.music.126.net/20230108155202/e4d187e05e9a102e18cbb3935fc220e8/ymusic/c762/25cf/32df/31bbc5215ccb7d2f93d1d4f80eee5cf0.flac
2486,27955167,Somewhere Only We Know,Lily Allen,Somewhere Only We Know,http://m8.music.126.net/20230108155202/be6ccdb342c70fb11d42bb93478b3b50/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3065799789/6511/edb4/89a8/f8dadd532f773257b19518ad8e0bca02.flac
2487,3951283,You Give Love a Bad Name,Bon Jovi,Slippery When Wet,http://m801.music.126.net/20230108155202/3151761414bdd9bf13af4090f83ff7f0/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19412548527/2b2e/624d/5cf9/ece9771678c02cf82f9ee1cb2efb4651.flac
2488,1930422596,Unloving You,Anson Seabra,Unloving You,http://m801.music.126.net/20230108155202/8e44993f2f2218ac8168221a8352d787/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19283989039/e9ff/5bd6/3d99/510877dc0f2abe1fd2408c55dfa6131a.flac
2489,1793819,Stella by Starlight,New York Trio,Stairway to the Stars,http://m8.music.126.net/20230108155202/2f88a4160d283876b89023e314c26fa6/ymusic/7e4b/7680/1db8/c5c138c81bb4e5c8628d5f0a5e3eaabf.mp3
2490,1321482243,Tender,Hara Noda,The Sirens,http://m8.music.126.net/20230108155202/3ca1808ca7a01843aa36e1e166e17f91/ymusic/025d/515f/515d/57441bc847f5d1c98f9df7b2ecb47092.mp3
2491,561883841,Guru Ram Das Raakho Saranaa-Ee (Sanctuary),Snatam Kaur,Mantras for Divine Grace,http://m8.music.126.net/20230108155202/b5bc694ce84631b03482a84bec126385/ymusic/5508/015d/5409/bbe73f1e776795802435cc992ab95ec9.flac
2492,34228109,Made Of,Viola Martinsson,Made Of,http://m801.music.126.net/20230108155202/63f47e7c49d3e63b44700635c4fa85c8/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7247994909/a6ee/a878/190b/30e156413ce807a6b6657792a7efebca.flac
2493,1881099268,Blessed & Free,"Kane Brown,H.E.R.",Blessed & Free,http://m801.music.126.net/20230108155202/a4ac07e3d96622e3cba09c89cb494d46/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/11049924267/69e1/8d70/a594/f99ac89ace20587beaa3d654d1354e48.mp3
2494,412175987,Dangerous Woman,MADILYN,Dangerous Woman,http://m8.music.126.net/20230108155202/7f8a511134270865f7f10097e46fb68e/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14050613722/4f47/d910/5aef/dcc7355efc2cf99a0e3875975f16a883.flac
2495,34999657,Choose,Longfellow,Choose,http://m8.music.126.net/20230108155202/2ad0d0cb726999f597dd824a14a1efe3/ymusic/5552/5653/0152/b85da3b2ffa919b2669868e7b19ea623.flac
2496,489997938,Jupiter,Flower Face,Fever Dreams,http://m801.music.126.net/20230108155202/9e27c66266afecbe071da7662838d77e/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14136965915/b705/e8eb/5d1d/4e3af3957be827e771bded887d226720.mp3
2497,29488629,cloud factories,Flower Face,homesick,http://m8.music.126.net/20230108155202/084ebfc540f5dbbd6d22c8893a278342/ymusic/388c/e401/c81f/23e727731134a21a4a65423b5117dc47.flac
2498,1454664682,Savage Love (Laxed - Siren Beat),"Jawsh 685,Jason Derulo",Savage Love (Laxed - Siren Beat),http://m801.music.126.net/20230108155202/75e0f87ec88edb471a1459566fd2bc92/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9021347265/bd30/0643/84ad/d31e85f15292f02e21f9e9aefe3b52ed.mp3
2499,1377450530,bad guy - with Justin Bieber,"Billie Eilish,Justin Bieber",bad guy (with Justin Bieber),http://m801.music.126.net/20230108155202/2a67dab421bb357adb269990457bfa54/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19226235533/163c/7074/4594/7b8ec1564b8d3cdb65add27f4e6be254.flac
2500,28577361,Just Be Mine,Cher Lloyd,Sorry I'm Late,http://m8.music.126.net/20230108155202/c771ae5ddf95ddd855d0f37e30583099/ymusic/7027/92f9/fe30/29011039063d626efd346ba131cf3781.mp3
2501,5134605,Let Your Love Flow,The Bellamy Brothers,Just Great Love Songs,http://m8.music.126.net/20230108155202/a3f783a9230ade810964f2e01ba2c4e1/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3067234477/fcb8/1a5f/aacf/b2bd3a2601ad574fc4552c8f1b364449.flac
2502,520458034,Baby It's Cold Outside,"Avril Lavigne,Jonny Blu",Baby It's Cold Outside,http://m8.music.126.net/20230108155202/c3844826d3ffdf98a0799f7ac61df595/ymusic/26f4/38ed/116e/ecf34014384b913505a628577524d59d.mp3
2503,2872438,Forevermore,Katie Herzig,Apple Tree,http://m8.music.126.net/20230108155202/9b02e85b0ef9f4622f5290ecad85a152/ymusic/13f1/fe61/d06e/f3ac9b27c91c9eb41629796e8a5f53ab.mp3
2504,1403407841,Tongue Tied,"Marshmello,Yungblud,Blackbear",Tongue Tied,http://m8.music.126.net/20230108155202/915dabc86174bdd4f959a168989bb375/ymusic/5409/5408/0f5f/cc63f0661fcb94e9faff854c7bde22f8.mp3
2505,552366521,Myself,Bazzi,COSMIC,http://m801.music.126.net/20230108155202/bb493e5f0eb9690f58039bb5d1bb5ebd/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17148529314/a50e/3ed8/c816/1b50e036a714d9c2657c9032e7d9e919.flac
2506,1438742258,Ascent,"Art Hirahara,joe martin,Rudy Royston",Balance Point,http://m801.music.126.net/20230108155202/3a0bc16e574b5bb1264738ab87244ff9/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14410695497/6f5b/f57c/b375/867b220a78bda4ad2a71f46213ad3b65.flac
2507,29563306,New Order,Dabeull,Fonk Delight,http://m8.music.126.net/20230108155202/79ea8e95bcf03f0abcae99710ee78fa4/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/2909855820/8046/9004/bd44/fd2a8d7d5c0fadb8f09dbb6f6cab9135.flac
2508,472045053,PRIDE.,Kendrick Lamar,DAMN.,http://m8.music.126.net/20230108155202/4fcdcd3af1a043b673f28399240bb90c/ymusic/0090/8230/62cc/a3a9067a213003e1e508bba05000c9e6.flac
2509,5084757,Monastery,Terry Oldfield,New Age Style - Enigmatic 5,http://m8.music.126.net/20230108155202/8803dac385260baa2b66244b99d12f9c/ymusic/7014/4c3d/025f/0f4a9d33267477666d4fb73623ed9f4f.mp3
2510,5112002,Alleluia,Gala,New Age Style - Enigmatic 1,http://m8.music.126.net/20230108155202/2259100981717282ce8ef014439f7f5d/ymusic/1364/5637/d551/bab238ed2f4126b38057224dd573844b.mp3
2511,18637963,Home This Christmas,"Justin Bieber,The Band Perry",Under The Mistletoe (Deluxe Edition),http://m801.music.126.net/20230108155202/f516c05638c4bbde5db61df4127bba6e/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19894191408/1be7/48b5/d1aa/87209c727c065026b6aa37c4093e773f.flac
2512,425295146,Can't Hide,"Whethan,Ashe",Can't Hide,http://m8.music.126.net/20230108155202/f7bea56822c7f71069fcff95732ce80d/ymusic/402b/7562/f223/9f7c26bc0abe06065f02743a2cbc8413.mp3
2513,21256444,Putting Holes In Happiness,"Marilyn Manson,SKOLD","EAT ME, DRINK ME",http://m8.music.126.net/20230108155202/8e1e986cc043e8aec2652f28ffa2525e/ymusic/2e96/7ccf/caad/3929c96b2ea0c702370747b184daa9e9.mp3
2514,1803546871,"no body, no crime (feat. Haim)","Taylor Swift,HAIM",evermore (deluxe version),http://m801.music.126.net/20230108155202/859c0983ba6cd93711ea109fc4efdbb2/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/5210516779/ee87/318b/7034/b4de40955eed26a82a2b5d054d3bebd0.flac
2515,2186843,They Say Surrender,Aqualash,Blue Notes-EP,http://m8.music.126.net/20230108155202/c0cd7200f62e3faa00a67f42892702dd/ymusic/5d09/559b/1cf7/3debe4b298f11399d724a1771423d003.mp3
2516,28491519,Rather Be,"Clean Bandit,Jess Glynne",Absolute Dance Spring 2014,http://m8.music.126.net/20230108155202/b302dfcd731fe9a8916df5b61b0a518c/ymusic/97d6/00f3/61af/4554ed7c9fde85408fe0a453e3fe75a4.flac
2517,5171536,Get Me Through December,"Alison Krauss,Natalie Mac Master",Best Audiophile Voices V,http://m8.music.126.net/20230108155202/f1bddce0750b92183e0c60007a3e3842/ymusic/1bf8/37a8/2303/23ea44d69e5cd462e472df3ac61aa53f.mp3
2518,18250864,We're Good People but Why Don't We Show It?,Holly Throsby,On Night,http://m801.music.126.net/20230108155202/e8821720112e1d758348792844b42c5f/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9780539184/df5c/786f/ea5a/a2a2fc5e2fd43ded34187864c7e474ad.flac
2519,31273947,Window Pain,Xenia,Window Pain,http://m801.music.126.net/20230108155202/346c8ceb82cc8d2ca9575c902d210936/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8708569091/f552/08f0/49af/46c8f3aafb5d89ea19c2a6a35465cce8.flac
2520,1925322050,GET IT,keshi,GET IT,http://m801.music.126.net/20230108155202/b10b53ff3e56c72eea02941d897018b2/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19944332119/5bcd/b0a3/f980/4fbb31942bb01b88a9f313de6ba6778a.flac
2521,1849813426,Happier Than Ever,Billie Eilish,Happier Than Ever,http://m8.music.126.net/20230108155202/f3696244ef259a9d2e63f4cf56e2f3b7/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14056272363/2041/68b6/f187/c8bbdc2d0a22445f952d1fa956fc9c9f.flac
2522,409149467,Cherry,Luna Shadows,Cherry,http://m8.music.126.net/20230108155202/28805f61455813545be84b319fd0ea8f/ymusic/de86/8d89/8eff/9177dfe2206eed147cc530794c46c2d9.mp3
2523,1958348318,WASTE TIME,Gwen Bunn,PHASE,http://m801.music.126.net/20230108155202/caf9e85504b86d9a5aefaefb240f146d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15175477113/287f/3479/00d3/63110a146e402fa5384634c8921f2acd.mp3
2524,1309701886,Here I Am,"Dolly Parton,Sia",Dumplin' Original Motion Picture Soundtrack,http://m801.music.126.net/20230108155202/ef2a08ff0224afff4d5a1e12c9dcfa70/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8981997518/310b/b856/4db0/b42f62e2cedf8f22df0ccfb839743b49.mp3
2525,18828732,God's Gonna Cut You Down,Johnny Cash,God's Gonna Cut You Down,http://m8.music.126.net/20230108155202/ce9bf8030e8372f7fb0a3cc15e267255/ymusic/6991/3a9d/5c4c/9e0397200675541d24bad2e49d655cb6.mp3
2526,516654117,All My Friends,Owl City,Reel 1,http://m8.music.126.net/20230108155202/c886d8b20ac7f249dafd85a5e6a83526/ymusic/9c12/2726/c3bf/7fb2d45c71bab2605d094202cfd9e7fc.flac
2527,1378371552,Why Do You Love Me,Charlotte Lawrence,Why Do You Love Me,http://m801.music.126.net/20230108155202/613272b29a06f04634bbf6096001963f/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17121574116/e044/89e6/4b97/a5f1ea22fddec6fa23b416ab8eda220e.flac
2528,472045227,911,Kevin Gates,The Fate of the Furious: The Album,http://m801.music.126.net/20230108155202/409bbd000043d8a50e60bd5f8ceb706b/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/18753722721/0b70/f73b/a9a8/af398faf5a575da45152cce6b879e556.flac
2529,16431974,Push,Avril Lavigne,Goodbye Lullaby (Expanded Edition),http://m801.music.126.net/20230108155202/5e6f26725d15681538ae2e7d77cc3f66/jdymusic/obj/w5zDlMODwrDDiGjCn8Ky/1655652660/8d04/4a0d/b973/9fd4f97bc9cf54faac24c062c0f93e27.flac
2530,574922735,Welcome To New York,Taylor Swift,American Spirit,http://m8.music.126.net/20230108155202/26f36ec9bea9e77571ffbce95d3cd4df/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3058658716/d9d5/3e69/ec03/bf513ae0f23b1493f70b42ab89bde428.flac
2531,31260102,Just Want To Love You,Mandy Rain,Riot,http://m8.music.126.net/20230108155202/a5acff989da8bf9d8d14613b2d9c417a/ymusic/f9ca/96d9/95f1/13c4fa5870b7035c776d0ee982c4cdd8.mp3
2532,27907506,Come to Me,Lily & Madeleine,Lily & Madeleine,http://m8.music.126.net/20230108155202/05a080f5c0c2c7739cbf0aa7d2ef8d87/ymusic/0f0f/565e/550f/8e48e90e17a4c721e9e3be48e62f4dd5.mp3
2533,3209049,"Take Me Home, Country Roads",Olivia Newton-John,First Impressions,http://m8.music.126.net/20230108155202/7dc483d28b8f459cfb61a32ac84e6cb2/ymusic/3788/9854/c64e/0c066b402c809bbe3280d985eceb299b.mp3
2534,465973470,Love Me Again,Frances,Things I've Never Said (Deluxe),http://m8.music.126.net/20230108155202/e20bfcad603b0c0f05b47879559c9f56/ymusic/8438/662b/249f/77159567e406b306ce918367fd1fee21.flac
2535,557704063,Safari,Serena,Safari,http://m801.music.126.net/20230108155202/eaa7b6cfd43a5f216dbf01807d1ecc6a/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14709727286/4c68/ca3c/9d71/addee02e27f30bf243d953ea2c23ee46.flac
2536,31708102,Where the Light Is,Dan Bremnes,Where the Light Is,http://m8.music.126.net/20230108155202/5643dffe824efaa6cf3c5682a51ea7b5/ymusic/3f95/220f/6a77/cd00288ef54afa980d1a8cd282b2c9eb.mp3
2537,16158404,Disco Inferno,50 Cent,The Massacre (Ecopac Reissue Explicit),http://m801.music.126.net/20230108155202/55cb5501ca217a81009eb4e14a570099/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19609454669/65d8/a557/7d12/947ecbf702a12cce879e18e4a6dc032a.flac
2538,1406292893,Pretender,Pentatonix,Pretender,http://m801.music.126.net/20230108155202/dadba578423a111adbe7e1002e416fdf/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9002415470/89f9/312f/9c9a/b9fd8871b802db8d12301cd2643bf735.mp3
2539,37206397,Too Original (feat. Elliphant & Jovi Rockwell),"Major Lazer,Elliphant,Jovi Rockwell",Peace Is The Mission (Extended),http://m801.music.126.net/20230108155202/a0a6809ab8272a774e3aaa9da399aefd/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9325094034/addf/2422/a371/712032e9a749a57eeeee25604cf99ab4.flac
2540,1366570351,Sweet (feat. Landon Sears),"Bren Joy,Landon Sears",Twenties,http://m801.music.126.net/20230108155202/02cab0881eca9dbe1f532504be96d662/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17233689296/f420/df0d/1bce/5a239ba9620b3941d82964196f46f37b.flac
2541,5142101,Better in Time,Leona Lewis,Now That's What I Call Music! 29,http://m8.music.126.net/20230108155202/853dd4ed91fe512e6dc1e4789e4e09e4/ymusic/7eb3/fb9c/ba58/81cb5f4735cc1f600cd44081663d1d7a.mp3
2542,3154082,Sleep Must Heal the Heart,Molly Marlette,The Allumette,http://m8.music.126.net/20230108155202/efabed906c2d4d318f91435e1ac5b32b/ymusic/3031/1e6c/1413/b35309ab966c4a9b0a25fdd2c93cc503.mp3
2543,27580919,WEDDING DRESS (ENG.),TAEYANG,SPECIAL FINAL IN DOME MEMORIAL COLLECTION,http://m8.music.126.net/20230108155202/ed19b0dd13d04868cf38715736f6c12d/ymusic/5fa8/30cf/dfae/e8ed1c9d5634bfb8dbaced074d33fa11.mp3
2544,4281048,The Well,Shine Dion,Wyn,http://m801.music.126.net/20230108155202/26d29303a6e2d98cf2ed0cd18ff7138e/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/12349168065/4cae/5de0/b8b3/b93402c959c4df976cf91405e0184999.mp3
2545,21407208,Rain Over Me,"Pitbull,Marc Anthony",Planet Pit (Deluxe Version),http://m801.music.126.net/20230108155202/6be6d6114d46b063b6f8dfc9aff9076d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/22259969265/f775/8dbc/38a8/7d831e2b658ef196ff556981590865ee.flac
2546,1399061280,Rise Up,TheFatRat,Rise Up,http://m801.music.126.net/20230108155202/ba84bc5c1126715e9eea08ca3edfd082/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19533181443/dd4d/9c68/6cd3/8d19694eab4ca5c7be7ae2dc3b5121cf.flac
2547,25657278,Grenade,Bruno Mars,Doo-Wops & Hooligans,http://m801.music.126.net/20230108155202/3a55facddc3d6a7d6d0c3b23d389a1c8/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17126189893/3064/6e81/e276/7a13d85a1f41b60f492afd83c60e0c4e.flac
2548,2529726,Love *** Goddess,Danielle Delaite,Love *** Goddess,http://m8.music.126.net/20230108155202/42cfdf532ff319055d839317af57e270/ymusic/6015/2152/ad9f/984a7c1ebd24428ccf8b42a03362b295.mp3
2549,3314159,Hate That I Love You,"Rihanna,Ne-Yo",Good Girl Gone Bad,http://m8.music.126.net/20230108155202/d67befc305917be5ec48b8ce5c656292/ymusic/0e58/5308/0752/92ed56ed99dbeb212d3f08617666a859.flac
2550,420134926,Re-arrange,Biffy Clyro,Ellipsis (Deluxe),http://m801.music.126.net/20230108155202/8fa5f3c3eb88d44284d4dc6788ddf521/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17252984201/0cd7/cf81/b347/6c4072444693ed88801a2e618ce457ed.flac
2551,29561525,Hypnotic,Zella Day,Zella Day,http://m8.music.126.net/20230108155202/9a90159078332c01bcf4f096aa93ca8a/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3065024096/5ef1/dd92/c83b/2eef7b36f8232a32325fb4724a22632b.flac
2552,18831017,Bombtrack,Rage Against the Machine,Rage Against The Machine,http://m801.music.126.net/20230108155202/273cafbe7ea422774793019096ed8b1c/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9041970201/641d/c553/b1e4/7ad71cbe4211a44a2a86e6a360bcd010.mp3
2553,16350286,Little Bitty,Alan Jackson,34 Number Ones,http://m801.music.126.net/20230108155202/249c07a758f9948cb51964b12c4c877b/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8874766134/18ff/f3da/5fb5/64248a581409bca9e8361023467ff945.mp3
2554,1831414228,I Cant Get You Off My Mind,AP block boy,I Cant Get You Off My Mind,http://m801.music.126.net/20230108155202/c47fa3ac9e5fdd1299b52a7ba3ce9ee5/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8016370617/5901/96c4/34e4/c1064c81cfdc1f3f14ba313fff13c0a1.mp3
2555,531051628,i Shyne,"Carnage,Lil Pump",i Shyne,http://m8.music.126.net/20230108155202/9dab2f9caa100c89c225e5354413278c/ymusic/9738/7796/6009/ec04e33451331f8ba0cf343d74fae2f9.flac
2556,1828271111,Sheisthababe,Y.U,Sheisthababe,http://m801.music.126.net/20230108155202/260bb31afb9c4dad85c6d8214ec0a0ee/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7886954293/c77a/a15e/3b31/665bb08c2a4aed8cbf80734a01b84f59.flac
2557,3884566,Take You Away,Angus & Julia Stone,And The Boys,http://m8.music.126.net/20230108155202/d813b6f676836dc02347bb151cfa1270/ymusic/097d/e94f/e19b/ba87896d0b04b1dba102e293d5a1342b.mp3
2558,471411454,All Night,"The Vamps,Astrid S,Matoma",All Night - EP,http://m8.music.126.net/20230108155202/ec404493d2079f6610f955e236c2098f/ymusic/913e/90d7/b4be/ff1c1c2cd9cd28a8c535535eee1efa70.mp3
2559,433681234,Grow Up,Olly Murs,Grow Up,http://m8.music.126.net/20230108155202/1a5c679758521e5c86c5c2837c008d8f/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3037350424/addb/cd68/2e50/fb27294375f21400a0a4f7e0e0e2825c.flac
2560,28406990,Love Runs Out,OneRepublic,Love Runs Out,http://m801.music.126.net/20230108155202/6c65c1f36faf3c334f8b4f647005664a/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/12577144893/3144/13a2/4a91/71a58de179236b011d613c8bff4efa67.flac
2561,415786181,Lorraine,Big Thief,Masterpiece,http://m8.music.126.net/20230108155202/fa8f852fce1a5cc7f4545dcc2a6cc027/ymusic/2482/a13a/cefd/b9d0f5c439a3cc9dcda2ff2054f5b9dd.mp3
2562,21552423,In Dreams (1987 Version),Roy Orbison,The Essential Roy Orbison,http://m801.music.126.net/20230108155202/0c01760c94d2d49ef4336f90acbf5fd9/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15701874112/12c0/43ee/bc68/dbeda79381bc794c83342b6f32652a58.mp3
2563,3158151,Hey You,Miranda Cosgrove,Sparks Fly (Deluxe Version),http://m801.music.126.net/20230108155202/4dc282d2e27279f923b06cff52003e46/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8971518888/d817/6091/a250/c195536c9759cf743827792a1907d355.mp3
